Datetime, Aggregationtime, Station, Lat, Lon, Alt, Qualityflag, Ta_200, P_container_NRT, SD
"1958-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.3,40.3,19.2
"1958-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,67.6,59.8
"1959-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,109.4,69.8
"1959-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.6,5.1,150.3
"1959-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.2,46.8,105.5
"1959-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.4,47.9,176.7
"1959-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,77.1,212.2
"1959-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,95.3,197.4
"1959-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.6,75.7,261.2
"1959-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,73.4,195.4
"1959-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.7,23.8,263.3
"1959-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.6,72.5,159.4
"1959-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,31.1,51.6
"1959-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,50.3,51.9
"1960-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,52.8,71.3
"1960-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.5,64.7,67.9
"1960-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.4,48.6,99.5
"1960-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.2,46.4,141.4
"1960-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.6,116.6,206.1
"1960-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,91.3,230.9
"1960-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.3,125.5,196.4
"1960-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,144.1,166.4
"1960-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.3,32.4,145.7
"1960-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,101.8,94.1
"1960-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.5,61.0,63.4
"1960-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.1,41.7,33.1
"1961-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,45.3,42.2
"1961-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.1,55.2,101.6
"1961-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.1,37.1,161.8
"1961-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.4,82.6,109.6
"1961-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.9,113.3,150.1
"1961-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.2,115.5,217.6
"1961-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,90.9,236.6
"1961-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,96.2,192.5
"1961-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.8,47.1,195.3
"1961-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.7,37.4,136.5
"1961-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,24.0,73.4
"1961-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.1,81.1,72.3
"1962-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.0,90.6,61.0
"1962-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.2,62.7,55.3
"1962-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.4,105.1,124.6
"1962-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.5,48.4,191.3
"1962-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.1,102.1,150.3
"1962-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.8,95.1,270.7
"1962-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.2,47.7,226.2
"1962-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.5,75.8,276.7
"1962-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.2,76.2,169.2
"1962-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.3,7.6,157.6
"1962-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.3,24.9,47.6
"1962-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-5.1,97.6,76.2
"1963-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-8.5,35.2,70.0
"1963-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.6,33.7,100.7
"1963-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,90.9,130.6
"1963-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.4,47.7,65.3
"1963-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.8,54.4,"NaN"
"1963-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.5,191.9,"NaN"
"1963-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,150.3,"NaN"
"1963-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,127.1,"NaN"
"1963-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,46.0,"NaN"
"1963-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.3,40.6,"NaN"
"1963-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.8,97.6,"NaN"
"1963-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-5.0,5.2,"NaN"
"1964-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.9,26.7,"NaN"
"1964-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.3,64.5,"NaN"
"1964-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.3,102.8,"NaN"
"1964-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.4,51.1,"NaN"
"1964-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.0,66.6,"NaN"
"1964-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.1,83.8,"NaN"
"1964-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.8,67.1,"NaN"
"1964-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.8,76.6,"NaN"
"1964-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.8,65.3,"NaN"
"1964-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,61.0,"NaN"
"1964-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.5,105.0,"NaN"
"1964-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.3,44.0,"NaN"
"1965-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,78.0,"NaN"
"1965-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-5.6,82.8,"NaN"
"1965-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,81.1,"NaN"
"1965-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.6,130.9,"NaN"
"1965-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.2,195.1,"NaN"
"1965-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.1,155.0,"NaN"
"1965-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,129.1,"NaN"
"1965-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,68.1,"NaN"
"1965-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.2,74.0,"NaN"
"1965-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.6,12.2,"NaN"
"1965-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,106.1,"NaN"
"1965-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.0,115.8,"NaN"
"1966-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-4.5,50.5,"NaN"
"1966-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.3,66.9,"NaN"
"1966-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,86.4,"NaN"
"1966-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.8,73.9,"NaN"
"1966-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.8,68.2,"NaN"
"1966-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.5,189.7,"NaN"
"1966-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.4,115.6,"NaN"
"1966-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.2,129.2,"NaN"
"1966-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,36.9,"NaN"
"1966-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.2,63.7,"NaN"
"1966-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.1,47.4,"NaN"
"1966-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.1,107.8,"NaN"
"1967-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.7,78.1,"NaN"
"1967-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.6,50.1,"NaN"
"1967-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.4,109.6,"NaN"
"1967-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.9,63.9,"NaN"
"1967-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.4,80.8,"NaN"
"1967-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,98.9,"NaN"
"1967-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.2,71.6,"NaN"
"1967-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.4,128.1,"NaN"
"1967-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.4,83.5,"NaN"
"1967-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,34.1,"NaN"
"1967-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,50.5,"NaN"
"1967-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.7,54.6,"NaN"
"1968-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.9,141.8,"NaN"
"1968-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,59.8,"NaN"
"1968-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,58.5,"NaN"
"1968-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.5,92.9,"NaN"
"1968-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,98.5,"NaN"
"1968-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.8,88.1,"NaN"
"1968-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.5,47.8,"NaN"
"1968-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.6,231.6,"NaN"
"1968-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.8,180.6,"NaN"
"1968-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.7,61.8,"NaN"
"1968-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.9,31.5,"NaN"
"1968-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.9,42.1,"NaN"
"1969-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.2,48.8,"NaN"
"1969-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.5,75.6,"NaN"
"1969-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.8,49.1,"NaN"
"1969-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.5,81.0,"NaN"
"1969-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.8,89.8,"NaN"
"1969-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.1,167.2,"NaN"
"1969-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.1,62.5,"NaN"
"1969-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,136.6,"NaN"
"1969-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.1,29.0,"NaN"
"1969-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.8,6.7,"NaN"
"1969-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.1,97.1,"NaN"
"1969-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-6.2,53.2,"NaN"
"1970-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.1,44.2,"NaN"
"1970-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,158.5,"NaN"
"1970-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.9,60.3,"NaN"
"1970-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.9,110.4,"NaN"
"1970-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.0,114.0,"NaN"
"1970-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.2,111.5,"NaN"
"1970-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.0,60.4,"NaN"
"1970-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.1,79.0,"NaN"
"1970-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.0,34.5,"NaN"
"1970-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.9,92.6,"NaN"
"1970-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.3,59.2,"NaN"
"1970-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.6,41.2,"NaN"
"1971-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,15.3,"NaN"
"1971-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.6,53.3,"NaN"
"1971-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.9,48.7,"NaN"
"1971-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.8,27.4,"NaN"
"1971-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.3,101.0,"NaN"
"1971-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.8,294.5,"NaN"
"1971-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.4,47.7,"NaN"
"1971-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,107.7,"NaN"
"1971-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.6,23.5,"NaN"
"1971-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",7.0,21.2,"NaN"
"1971-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.9,77.6,"NaN"
"1971-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.7,34.0,"NaN"
"1972-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,31.4,"NaN"
"1972-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,6.0,"NaN"
"1972-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.1,18.4,"NaN"
"1972-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.6,102.3,"NaN"
"1972-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.4,90.8,"NaN"
"1972-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.5,103.0,"NaN"
"1972-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.4,104.8,"NaN"
"1972-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.1,85.8,"NaN"
"1972-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.2,25.7,"NaN"
"1972-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.2,48.0,"NaN"
"1972-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.7,141.0,"NaN"
"1972-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.8,28.8,"NaN"
"1973-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,40.8,"NaN"
"1973-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,75.4,"NaN"
"1973-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.4,32.3,"NaN"
"1973-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.0,122.6,"NaN"
"1973-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,72.2,"NaN"
"1973-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.2,145.3,"NaN"
"1973-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.9,121.2,"NaN"
"1973-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",16.0,80.3,"NaN"
"1973-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.2,86.0,"NaN"
"1973-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,106.5,"NaN"
"1973-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.5,101.6,"NaN"
"1973-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.4,75.6,"NaN"
"1974-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.4,66.6,"NaN"
"1974-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.1,72.7,"NaN"
"1974-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.0,47.2,"NaN"
"1974-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",6.0,28.1,"NaN"
"1974-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.2,94.7,"NaN"
"1974-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.1,93.7,"NaN"
"1974-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.1,88.3,"NaN"
"1974-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.6,69.8,"NaN"
"1974-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.3,73.6,"NaN"
"1974-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.6,131.4,"NaN"
"1974-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.7,107.3,"NaN"
"1974-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,140.3,"NaN"
"1975-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.1,82.6,"NaN"
"1975-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.2,19.0,"NaN"
"1975-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.5,59.6,"NaN"
"1975-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.3,70.6,"NaN"
"1975-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.5,95.2,"NaN"
"1975-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,211.8,"NaN"
"1975-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.7,123.5,"NaN"
"1975-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.8,124.9,"NaN"
"1975-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,44.9,"NaN"
"1975-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.7,41.2,"NaN"
"1975-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",1.6,87.4,"NaN"
"1975-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-2.1,22.8,"NaN"
"1976-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,91.0,"NaN"
"1976-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.7,20.5,"NaN"
"1976-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.5,16.9,"NaN"
"1976-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.4,52.6,"NaN"
"1976-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",11.5,66.3,"NaN"
"1976-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.9,36.3,"NaN"
"1976-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",17.2,153.3,"NaN"
"1976-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.4,51.9,"NaN"
"1976-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",10.4,98.6,"NaN"
"1976-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.3,32.9,"NaN"
"1976-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.7,71.0,"NaN"
"1976-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.9,74.1,"NaN"
"1977-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-0.8,74.3,"NaN"
"1977-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.2,114.1,"NaN"
"1977-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.3,46.6,"NaN"
"1977-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",4.1,134.6,"NaN"
"1977-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.9,36.0,"NaN"
"1977-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",13.9,95.7,"NaN"
"1977-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",15.3,82.1,"NaN"
"1977-08","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.0,82.6,"NaN"
"1977-09","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.8,74.4,"NaN"
"1977-10","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",8.9,79.3,"NaN"
"1977-11","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",2.5,114.3,"NaN"
"1977-12","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",0.2,55.7,"NaN"
"1978-01","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-1.8,41.8,"NaN"
"1978-02","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",-3.0,70.2,"NaN"
"1978-03","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",3.2,100.2,"NaN"
"1978-04","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",5.5,57.1,"NaN"
"1978-05","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",9.5,169.4,"NaN"
"1978-06","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",12.4,100.8,"NaN"
"1978-07","s1m01","muensingen_apfelstetten","48.4072","9.4947","721","xxxxxxxxx",14.3,70.1,"NaN"
