Datetime, Aggregationtime, Station, lat, lon, alt, Qualityflag, Ta_200, P_RT_NRT, SD
1920-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,1.3,26.0,NaN
1921-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,5.2,104.0,NaN
1921-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,2.2,22.0,NaN
1921-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,6.2,9.0,NaN
1921-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,8.0,20.0,NaN
1921-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.0,35.0,NaN
1921-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.2,49.0,NaN
1921-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,17.9,32.0,NaN
1921-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,16.9,74.0,NaN
1921-09,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,12.7,33.0,NaN
1921-10,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,10.9,33.0,NaN
1921-11,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-0.2,37.0,NaN
1921-12,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,0.9,50.0,NaN
1922-01,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-2.2,77.0,NaN
1922-02,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,-1.9,37.0,NaN
1922-03,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,3.8,38.0,NaN
1922-04,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,5.9,78.0,NaN
1922-05,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,13.5,31.0,NaN
1922-06,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.8,37.0,NaN
1922-07,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,15.8,70.0,NaN
1922-08,s1m01,Goettingen,51.514,9.932,151.0,xxxxxxxxx,14.9,50.0,NaN
